product_id,price,price_percentage_change_24h,volume_24h,volume_percentage_change_24h,base_increment,quote_increment,quote_min_size,quote_max_size,base_min_size,base_max_size,base_name,quote_name,watched,is_disabled,new,status,cancel_only,limit_only,post_only,trading_disabled,auction_mode,product_type,quote_currency_id,base_currency_id,fcm_trading_session_details,mid_market_price,alias,alias_to,base_display_symbol,quote_display_symbol,view_only,price_increment,display_name,product_venue,approximate_quote_24h_volume,new_at,market_cap,base_cbrn,quote_cbrn,product_cbrn,icon_color,icon_url,display_name_overwrite,is_alpha_testing,about_description
RSC-USD,0.0791,2.72727272727273,328621.09,217.94282137278435,0.01,0.0001,1,10000000,0.01,14057075.4950050726827888,ResearchCoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RSC,,,,['RSC-USDC'],RSC,USD,False,0.0001,RSC-USD,CBE,25993.93,2025-07-30T16:32:00.026Z,,,,,,,,False,
RSC-USDC,0.0791,2.72727272727273,328621.09,217.94282137278435,0.01,0.0001,1,10000000,0.01,14057075.4950050726827888,ResearchCoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RSC,,,RSC-USD,[],RSC,USD,False,0.0001,RSC-USDC,CBE,25993.93,2025-07-30T16:32:00.026Z,,,,,,,,False,
HONEY-USD,0.0028,-3.44827586206897,9233427,-32.78980539323002,0.1,0.0001,1,10000000,0.1,44153600.6424486043353852,Hivemapper,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,HONEY,,,,['HONEY-USDC'],HONEY,USD,False,0.0001,HONEY-USD,CBE,25853.6,2024-01-16T21:10:00.322Z,,,,,,,,False,
HONEY-USDC,0.0028,-3.44827586206897,9233427,-32.78980539323002,0.1,0.0001,1,10000000,0.1,44153600.6424486043353852,Hivemapper,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,HONEY,,,HONEY-USD,[],HONEY,USD,False,0.0001,HONEY-USDC,CBE,25853.6,2024-01-16T21:10:00.322Z,,,,,,,,False,
AST-USD,0.0077,2.66666666666667,3344390.7,83.7228335255221,0.1,0.0001,1,10000000,0.1,125944584.3828715365239295,AirSwap,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AST,,,,['AST-USDC'],AST,USD,False,0.0001,AST-USD,CBE,25751.81,2023-01-01T00:00:00Z,,,,,,,,False,
AST-USDC,0.0077,2.66666666666667,3344390.7,83.7228335255221,0.1,0.0001,1,10000000,0.1,125944584.3828715365239295,AirSwap,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AST,,,AST-USD,[],AST,USD,False,0.0001,AST-USDC,CBE,25751.81,2023-01-01T00:00:00Z,,,,,,,,False,
QI-USD,0.001558,-2.74656679151061,16334446,-64.26130256315648,1,0.000001,1,10000000,1,1264062697.5097964859057009,BENQI,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,QI,,,,['QI-USDC'],QI,USD,False,0.000001,QI-USD,CBE,25449.07,2023-01-01T00:00:00Z,,,,,,,,False,
QI-USDC,0.001558,-2.74656679151061,16334446,-64.26130256315648,1,0.000001,1,10000000,1,1264062697.5097964859057009,BENQI,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,QI,,,QI-USD,[],QI,USD,False,0.000001,QI-USDC,CBE,25449.07,2023-01-01T00:00:00Z,,,,,,,,False,
ALT-USD,0.00739,0.68119891008174,3387943,-40.21972619891638,1,0.00001,1,10000000,1,258825489.666052042345689,Altlayer,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ALT,,,,['ALT-USDC'],ALT,USD,False,0.00001,ALT-USD,CBE,25036.9,2025-03-26T18:17:01.157Z,,,,,,,,False,
ALT-USDC,0.00739,0.68119891008174,3387943,-40.21972619891638,1,0.00001,1,10000000,1,258825489.666052042345689,Altlayer,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ALT,,,ALT-USD,[],ALT,USD,False,0.00001,ALT-USDC,CBE,25036.9,2025-03-26T18:17:01.157Z,,,,,,,,False,
FIL-GBP,0.72,5.88235294117647,34748.585,94.63368868264035,0.001,0.01,1,10000000,0.001,11000,Filecoin,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,FIL,,,,[],FIL,GBP,False,0.01,FIL-GBP,CBE,25018.98,2023-01-01T00:00:00Z,,,,,,,,False,
TOWNS-USD,0.0038,-1.04166666666667,6570566.4,-25.34998805361931,0.1,0.00001,1,10000000,0.1,245967644.3180668372523775,Towns Protocol,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TOWNS,,,,['TOWNS-USDC'],TOWNS,USD,False,0.00001,TOWNS-USD,CBE,24968.15,2025-08-05T16:50:00.019Z,,,,,,,,False,
TOWNS-USDC,0.0038,-1.04166666666667,6570566.4,-25.34998805361931,0.1,0.00001,1,10000000,0.1,245967644.3180668372523775,Towns Protocol,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TOWNS,,,TOWNS-USD,[],TOWNS,USD,False,0.00001,TOWNS-USDC,CBE,24968.15,2025-08-05T16:50:00.019Z,,,,,,,,False,
HOME-USD,0.02157,2.37304224015187,1145472,67.93117805391522,1,0.00001,1,10000000,1,513045439.0823894664423994,Defi App,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,HOME,,,,['HOME-USDC'],HOME,USD,False,0.00001,HOME-USD,CBE,24707.83,2025-06-10T16:53:01.134Z,,,,,,,,False,
HOME-USDC,0.02157,2.37304224015187,1145472,67.93117805391522,1,0.00001,1,10000000,1,513045439.0823894664423994,Defi App,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,HOME,,,HOME-USD,[],HOME,USD,False,0.00001,HOME-USDC,CBE,24707.83,2025-06-10T16:53:01.134Z,,,,,,,,False,
MLN-USD,3.42,-2.00573065902579,7193.752,126.57665020984417,0.001,0.01,1,10000000,0.001,481700,Enzyme,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MLN,,,,['MLN-USDC'],MLN,USD,False,0.01,MLN-USD,CBE,24602.63,2023-01-01T00:00:00Z,,,,,,,,False,
MLN-USDC,3.42,-2.00573065902579,7193.752,126.57665020984417,0.001,0.01,1,10000000,0.001,481700,Enzyme,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MLN,,,MLN-USD,[],MLN,USD,False,0.01,MLN-USDC,CBE,24602.63,2023-01-01T00:00:00Z,,,,,,,,False,
ZKC-USD,0.0766,-0.77720207253886,319765.31,-74.07767493770691,0.01,0.0001,1,10000000,0.01,11187202.9996093152022103,Boundless,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ZKC,,,,['ZKC-USDC'],ZKC,USD,False,0.0001,ZKC-USD,CBE,24494.02,2025-09-15T17:36:00.024Z,,,,,,,,False,
ZKC-USDC,0.0766,-0.77720207253886,319765.31,-74.07767493770691,0.01,0.0001,1,10000000,0.01,11187202.9996093152022103,Boundless,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ZKC,,,ZKC-USD,[],ZKC,USD,False,0.0001,ZKC-USDC,CBE,24494.02,2025-09-15T17:36:00.024Z,,,,,,,,False,
AVAX-USDT,9.5,0.10537407797682,2560.486,-34.1204106915658,0.001,0.01,1,10000000,0.001,632700,Avalanche,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,AVAX,,,,[],AVAX,USDT,False,0.01,AVAX-USDT,CBE,24324.62,2023-01-01T00:00:00Z,,,,,,,,False,
CTSI-USD,0.0245,-4.296875,975353.4,-18.74642249330442,0.1,0.0001,1,10000000,0.1,73370500,Cartesi,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,CTSI,,,,['CTSI-USDC'],CTSI,USD,False,0.0001,CTSI-USD,CBE,23896.16,2023-01-01T00:00:00Z,,,,,,,,False,
CTSI-USDC,0.0245,-4.296875,975353.4,-18.74642249330442,0.1,0.0001,1,10000000,0.1,73370500,Cartesi,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,CTSI,,,CTSI-USD,[],CTSI,USD,False,0.0001,CTSI-USDC,CBE,23896.16,2023-01-01T00:00:00Z,,,,,,,,False,
SENT-USD,0.0202,-0.98039215686275,1180158,-26.06198058447071,1,0.00001,1,10000000,1,396722176.6148054114151413,Sentient,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SENT,,,,['SENT-USDC'],SENT,USD,False,0.00001,SENT-USD,CBE,23839.19,2026-01-22T14:42:04.503Z,,,,,,,,False,
SENT-USDC,0.0202,-0.98039215686275,1180158,-26.06198058447071,1,0.00001,1,10000000,1,396722176.6148054114151413,Sentient,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SENT,,,SENT-USD,[],SENT,USD,False,0.00001,SENT-USDC,CBE,23839.19,2026-01-22T14:42:04.503Z,,,,,,,,False,
RARI-USD,0.1529,-0.45572916666667,154127.029,68.11894507751537,0.001,0.0001,1,10000000,0.001,6188400,Rarible,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RARI,,,,['RARI-USDC'],RARI,USD,False,0.0001,RARI-USD,CBE,23566.02,2023-01-01T00:00:00Z,,,,,,,,False,
RARI-USDC,0.1529,-0.45572916666667,154127.029,68.11894507751537,0.001,0.0001,1,10000000,0.001,6188400,Rarible,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RARI,,,RARI-USD,[],RARI,USD,False,0.0001,RARI-USDC,CBE,23566.02,2023-01-01T00:00:00Z,,,,,,,,False,
DRIFT-USD,0.087,0,269002.46,-33.12268913345872,0.01,0.001,1,10000000,0.01,6666666.6666666666666667,Drift Protocol,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DRIFT,,,,['DRIFT-USDC'],DRIFT,USD,False,0.001,DRIFT-USD,CBE,23403.21,2024-05-17T15:54:03.424Z,,,,,,,,False,
DRIFT-USDC,0.087,0,269002.46,-33.12268913345872,0.01,0.001,1,10000000,0.01,6666666.6666666666666667,Drift Protocol,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DRIFT,,,DRIFT-USD,[],DRIFT,USD,False,0.001,DRIFT-USDC,CBE,23403.21,2024-05-17T15:54:03.424Z,,,,,,,,False,
DEEP-USD,0.03059,-1.67148826743812,755248,-50.45377313311422,1,0.00001,1,10000000,1,422332200.6773711402209734,DeepBook,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DEEP,,,,['DEEP-USDC'],DEEP,USD,False,0.00001,DEEP-USD,CBE,23103.04,2026-02-10T16:54:00.016Z,,,,,,,,False,
DEEP-USDC,0.03059,-1.67148826743812,755248,-50.45377313311422,1,0.00001,1,10000000,1,422332200.6773711402209734,DeepBook,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DEEP,,,DEEP-USD,[],DEEP,USD,False,0.00001,DEEP-USDC,CBE,23103.04,2026-02-10T16:54:00.016Z,,,,,,,,False,
TRUST-USD,0.0672,-0.56229653743711,340613.4,-7.17933848668487,0.1,0.00001,1,10000000,0.1,33021218.7222227881508758,Intuition,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TRUST,,,,['TRUST-USDC'],TRUST,USD,False,0.00001,TRUST-USD,CBE,22889.22,2025-11-05T17:06:03.385Z,,,,,,,,False,
TRUST-USDC,0.0672,-0.56229653743711,340613.4,-7.17933848668487,0.1,0.00001,1,10000000,0.1,33021218.7222227881508758,Intuition,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TRUST,,,TRUST-USD,[],TRUST,USD,False,0.00001,TRUST-USDC,CBE,22889.22,2025-11-05T17:06:03.385Z,,,,,,,,False,
INX-USD,0.011506,-4.89337080509175,1965792,-16.29570584748707,1,0.000001,1,10000000,1,1000000000,Infinex,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,INX,,,,['INX-USDC'],INX,USD,False,0.000001,INX-USD,CBE,22618.4,2026-01-30T17:54:00.027Z,,,,,,,,False,
INX-USDC,0.011506,-4.89337080509175,1965792,-16.29570584748707,1,0.000001,1,10000000,1,1000000000,Infinex,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,INX,,,INX-USD,[],INX,USD,False,0.000001,INX-USDC,CBE,22618.4,2026-01-30T17:54:00.027Z,,,,,,,,False,
MOG-USD,0.00000016,6.66666666666667,140830105012,-76.47299711180146,1,0.00000001,1,10000000,1,4205801672079.1295915752923199,Mog Coin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MOG,,,,['MOG-USDC'],MOG,USD,False,0.00000001,MOG-USD,CBE,22532.82,2024-12-04T17:02:00.040Z,,,,,,,,False,
MOG-USDC,0.00000016,6.66666666666667,140830105012,-76.47299711180146,1,0.00000001,1,10000000,1,4205801672079.1295915752923199,Mog Coin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MOG,,,MOG-USD,[],MOG,USD,False,0.00000001,MOG-USDC,CBE,22532.82,2024-12-04T17:02:00.040Z,,,,,,,,False,
COSMOSDYDX-USD,0.0846,-1.96987253765933,261940.43,-29.45655160630971,0.01,0.0001,1,10000000,0.01,17654017.2915161081814197,DYDX,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,COSMOSDYDX,,,,['COSMOSDYDX-USDC'],COSMOSDYDX,USD,False,0.0001,COSMOSDYDX-USD,CBE,22160.16,2025-08-06T16:00:00.033Z,,,,,,,,False,
COSMOSDYDX-USDC,0.0846,-1.96987253765933,261940.43,-29.45655160630971,0.01,0.0001,1,10000000,0.01,17654017.2915161081814197,DYDX,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,COSMOSDYDX,,,COSMOSDYDX-USD,[],COSMOSDYDX,USD,False,0.0001,COSMOSDYDX-USDC,CBE,22160.16,2025-08-06T16:00:00.033Z,,,,,,,,False,
WELL-USD,0.004588,0.17467248908297,4818442,-55.25531429051124,1,0.000001,1,10000000,1,289584259.6720408032817217,Moonwell,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,WELL,,,,['WELL-USDC'],WELL,USD,False,0.000001,WELL-USD,CBE,22107.01,2024-09-23T16:14:00.051Z,,,,,,,,False,
WELL-USDC,0.004588,0.17467248908297,4818442,-55.25531429051124,1,0.000001,1,10000000,1,289584259.6720408032817217,Moonwell,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,WELL,,,WELL-USD,[],WELL,USD,False,0.000001,WELL-USDC,CBE,22107.01,2024-09-23T16:14:00.051Z,,,,,,,,False,
YB-USD,0.1219,2.69587194608256,180520.98,-52.95225229444485,0.01,0.0001,1,10000000,0.01,15019537.9226518465420475,Yield Basis,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,YB,,,,['YB-USDC'],YB,USD,False,0.0001,YB-USD,CBE,22005.51,2025-10-15T16:08:01.145Z,,,,,,,,False,
YB-USDC,0.1219,2.69587194608256,180520.98,-52.95225229444485,0.01,0.0001,1,10000000,0.01,15019537.9226518465420475,Yield Basis,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,YB,,,YB-USD,[],YB,USD,False,0.0001,YB-USDC,CBE,22005.51,2025-10-15T16:08:01.145Z,,,,,,,,False,
SWFTC-USD,0.003447,-0.91980454153492,6268052,-75.32535676077057,1,0.000001,1,10000000,1,3008921452.1054927861108186,SwftCoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SWFTC,,,,['SWFTC-USDC'],SWFTC,USD,False,0.000001,SWFTC-USD,CBE,21605.98,2023-01-01T00:00:00Z,,,,,,,,False,
SWFTC-USDC,0.003447,-0.91980454153492,6268052,-75.32535676077057,1,0.000001,1,10000000,1,3008921452.1054927861108186,SwftCoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SWFTC,,,SWFTC-USD,[],SWFTC,USD,False,0.000001,SWFTC-USDC,CBE,21605.98,2023-01-01T00:00:00Z,,,,,,,,False,
FIS-USD,0.0173,2.36686390532544,1245215.1,16.60254166486409,0.1,0.0001,1,10000000,0.1,19095500,StaFi,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FIS,,,,['FIS-USDC'],FIS,USD,False,0.0001,FIS-USD,CBE,21542.22,2023-01-01T00:00:00Z,,,,,,,,False,
FIS-USDC,0.0173,2.36686390532544,1245215.1,16.60254166486409,0.1,0.0001,1,10000000,0.1,19095500,StaFi,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FIS,,,FIS-USD,[],FIS,USD,False,0.0001,FIS-USDC,CBE,21542.22,2023-01-01T00:00:00Z,,,,,,,,False,
COTI-USD,0.0128,-3.7593984962406,1621823.9,-81.26131296317789,0.1,0.0001,1,10000000,0.1,139159200,COTI,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,COTI,,,,['COTI-USDC'],COTI,USD,False,0.0001,COTI-USD,CBE,20759.35,2023-01-01T00:00:00Z,,,,,,,,False,
COTI-USDC,0.0128,-3.7593984962406,1621823.9,-81.26131296317789,0.1,0.0001,1,10000000,0.1,139159200,COTI,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,COTI,,,COTI-USD,[],COTI,USD,False,0.0001,COTI-USDC,CBE,20759.35,2023-01-01T00:00:00Z,,,,,,,,False,
ALEO-USD,0.0603,-1.14754098360656,343111.56,-48.2607808851394,0.01,0.0001,1,10000000,0.01,8000000,Aleo,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ALEO,,,,['ALEO-USDC'],ALEO,USD,False,0.0001,ALEO-USD,CBE,20689.63,2024-09-18T16:34:00.007Z,,,,,,,,False,
ALEO-USDC,0.0603,-1.14754098360656,343111.56,-48.2607808851394,0.01,0.0001,1,10000000,0.01,8000000,Aleo,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ALEO,,,ALEO-USD,[],ALEO,USD,False,0.0001,ALEO-USDC,CBE,20689.63,2024-09-18T16:34:00.007Z,,,,,,,,False,
FIL-EUR,0.83,6.41025641025641,24599.142,290.12137003985403,0.001,0.01,1,10000000,0.001,16000,Filecoin,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,FIL,,,,[],FIL,EUR,False,0.01,FIL-EUR,CBE,20417.29,2023-01-01T00:00:00Z,,,,,,,,False,
SEAM-USD,0.1039,0.97181729834791,195866.5,-37.20905331667598,0.1,0.0001,2,10000000,0.1,30303030.303030303030303,Seamless,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SEAM,,,,['SEAM-USDC'],SEAM,USD,False,0.0001,SEAM-USD,CBE,20350.53,2023-12-11T17:01:00.834Z,,,,,,,,False,
SEAM-USDC,0.1039,0.97181729834791,195866.5,-37.20905331667598,0.1,0.0001,2,10000000,0.1,30303030.303030303030303,Seamless,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SEAM,,,SEAM-USD,[],SEAM,USD,False,0.0001,SEAM-USDC,CBE,20350.53,2023-12-11T17:01:00.834Z,,,,,,,,False,
NEON-USD,0.03101,0.32351989647363,655897.01,-34.46205955460496,0.01,0.00001,1,10000000,0.01,8575470.0588422001726327,Neon EVM,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,NEON,,,,['NEON-USDC'],NEON,USD,False,0.00001,NEON-USD,CBE,20339.37,2024-04-29T15:54:00.760Z,,,,,,,,False,
NEON-USDC,0.03101,0.32351989647363,655897.01,-34.46205955460496,0.01,0.00001,1,10000000,0.01,8575470.0588422001726327,Neon EVM,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,NEON,,,NEON-USD,[],NEON,USD,False,0.00001,NEON-USDC,CBE,20339.37,2024-04-29T15:54:00.760Z,,,,,,,,False,
EGLD-USD,4.11,-0.96385542168675,4891.136,-43.69711247084067,0.001,0.01,1,10000000,0.001,227787.4276681865989305,MultiversX,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,EGLD,,,,['EGLD-USDC'],EGLD,USD,False,0.01,EGLD-USD,CBE,20102.57,2023-01-01T00:00:00Z,,,,,,,,False,
EGLD-USDC,4.11,-0.96385542168675,4891.136,-43.69711247084067,0.001,0.01,1,10000000,0.001,227787.4276681865989305,MultiversX,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,EGLD,,,EGLD-USD,[],EGLD,USD,False,0.01,EGLD-USDC,CBE,20102.57,2023-01-01T00:00:00Z,,,,,,,,False,
NOICE-USD,0.0000461,-3.35429769392034,435440063,-85.26129170014759,1,0.0000001,1,10000000,1,23433338490.9017340858263354,Noice,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,NOICE,,,,['NOICE-USDC'],NOICE,USD,False,0.0000001,NOICE-USD,CBE,20073.79,2025-10-08T17:09:00.020Z,,,,,,,,False,
NOICE-USDC,0.0000461,-3.35429769392034,435440063,-85.26129170014759,1,0.0000001,1,10000000,1,23433338490.9017340858263354,Noice,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,NOICE,,,NOICE-USD,[],NOICE,USD,False,0.0000001,NOICE-USDC,CBE,20073.79,2025-10-08T17:09:00.020Z,,,,,,,,False,
OXT-USD,0.0157,-1.875,1274990,-31.40553580497715,1,0.0001,1,10000000,1,119208100,Orchid,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,OXT,,,,['OXT-USDC'],OXT,USD,False,0.0001,OXT-USD,CBE,20017.34,2023-01-01T00:00:00Z,,,,,,,,False,
OXT-USDC,0.0157,-1.875,1274990,-31.40553580497715,1,0.0001,1,10000000,1,119208100,Orchid,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,OXT,,,OXT-USD,[],OXT,USD,False,0.0001,OXT-USDC,CBE,20017.34,2023-01-01T00:00:00Z,,,,,,,,False,
LRDS-USD,0.0272,0.74074074074074,710048.67,-40.73651533062125,0.01,0.0001,1,10000000,0.01,16666666.6666666666666667,Blocklords,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,LRDS,,,,['LRDS-USDC'],LRDS,USD,False,0.0001,LRDS-USD,CBE,19313.32,2024-07-24T15:55:00.042Z,,,,,,,,False,
LRDS-USDC,0.0272,0.74074074074074,710048.67,-40.73651533062125,0.01,0.0001,1,10000000,0.01,16666666.6666666666666667,Blocklords,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,LRDS,,,LRDS-USD,[],LRDS,USD,False,0.0001,LRDS-USDC,CBE,19313.32,2024-07-24T15:55:00.042Z,,,,,,,,False,
GHST-USD,0.067,0,281182.07,6.16891690906717,0.01,0.001,1,10000000,0.01,9491795.0550595301656366,Aavegotchi,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,GHST,,,,['GHST-USDC'],GHST,USD,False,0.001,GHST-USD,CBE,18839.2,2023-01-01T00:00:00Z,,,,,,,,False,
GHST-USDC,0.067,0,281182.07,6.16891690906717,0.01,0.001,1,10000000,0.01,9491795.0550595301656366,Aavegotchi,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,GHST,,,GHST-USD,[],GHST,USD,False,0.001,GHST-USDC,CBE,18839.2,2023-01-01T00:00:00Z,,,,,,,,False,
SHIB-GBP,0.00000449,-1.75054704595186,4142660977,-91.49561387663968,1,0.00000001,1,10000000,1,15000000000,SHIBA INU,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,SHIB,,,,[],SHIB,GBP,False,0.00000001,SHIB-GBP,CBE,18600.54778673,2023-01-01T00:00:00Z,,,,,,,,False,
AUCTION-USD,4.8,-1.63934426229508,3854.115,-77.85508348568283,0.001,0.01,1,10000000,0.001,1894600,Bounce Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AUCTION,,,,['AUCTION-USDC'],AUCTION,USD,False,0.01,AUCTION-USD,CBE,18499.75,2023-01-01T00:00:00Z,,,,,,,,False,
AUCTION-USDC,4.8,-1.63934426229508,3854.115,-77.85508348568283,0.001,0.01,1,10000000,0.001,1894600,Bounce Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AUCTION,,,AUCTION-USD,[],AUCTION,USD,False,0.01,AUCTION-USDC,CBE,18499.75,2023-01-01T00:00:00Z,,,,,,,,False,
TNSR-USD,0.042,-2.32558139534884,429523.65,30.36380333710533,0.01,0.001,1,10000000,0.01,8000000,Tensor,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TNSR,,,,['TNSR-USDC'],TNSR,USD,False,0.001,TNSR-USD,CBE,18039.99,2024-04-08T16:01:00.477Z,,,,,,,,False,
TNSR-USDC,0.042,-2.32558139534884,429523.65,30.36380333710533,0.01,0.001,1,10000000,0.01,8000000,Tensor,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TNSR,,,TNSR-USD,[],TNSR,USD,False,0.001,TNSR-USDC,CBE,18039.99,2024-04-08T16:01:00.477Z,,,,,,,,False,
API3-USD,0.283,0,62557.29,-63.01573731995552,0.01,0.001,5,10000000,0.01,6962700,Api3,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,API3,,,,['API3-USDC'],API3,USD,False,0.001,API3-USD,CBE,17703.71,2023-01-01T00:00:00Z,,,,,,,,False,
API3-USDC,0.283,0,62557.29,-63.01573731995552,0.01,0.001,5,10000000,0.01,6962700,Api3,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,API3,,,API3-USD,[],API3,USD,False,0.001,API3-USDC,CBE,17703.71,2023-01-01T00:00:00Z,,,,,,,,False,
GLM-USD,0.1312,-0.22813688212928,134564.9,6.18838914544186,0.1,0.0001,1,10000000,0.1,44081200,Golem,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,GLM,,,,['GLM-USDC'],GLM,USD,False,0.0001,GLM-USD,CBE,17654.91,2023-01-01T00:00:00Z,,,,,,,,False,
GLM-USDC,0.1312,-0.22813688212928,134564.9,6.18838914544186,0.1,0.0001,1,10000000,0.1,44081200,Golem,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,GLM,,,GLM-USD,[],GLM,USD,False,0.0001,GLM-USDC,CBE,17654.91,2023-01-01T00:00:00Z,,,,,,,,False,
UMA-USD,0.435,-0.45766590389016,40082.38,-58.71833308429854,0.001,0.001,1,10000000,0.001,5167500,UMA,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,UMA,,,,['UMA-USDC'],UMA,USD,False,0.001,UMA-USD,CBE,17435.84,2023-01-01T00:00:00Z,,,,,,,,False,
UMA-USDC,0.435,-0.45766590389016,40082.38,-58.71833308429854,0.001,0.001,1,10000000,0.001,5167500,UMA,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,UMA,,,UMA-USD,[],UMA,USD,False,0.001,UMA-USDC,CBE,17435.84,2023-01-01T00:00:00Z,,,,,,,,False,
BICO-USD,0.0243,3.40425531914894,702924.74,147.35143407758546,0.01,0.0001,1,10000000,0.01,27223900,BICONOMY (BICO),US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BICO,,,,['BICO-USDC'],BICO,USD,False,0.0001,BICO-USD,CBE,17081.07,2023-01-01T00:00:00Z,,,,,,,,False,
BICO-USDC,0.0243,3.40425531914894,702924.74,147.35143407758546,0.01,0.0001,1,10000000,0.01,27223900,BICONOMY (BICO),USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BICO,,,BICO-USD,[],BICO,USD,False,0.0001,BICO-USDC,CBE,17081.07,2023-01-01T00:00:00Z,,,,,,,,False,
WAL-USD,0.08018,-0.98789824648061,209570.5,298.57076292541912,0.1,0.00001,1,10000000,0.1,124359169.7607196920932059,Walrus,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,WAL,,,,['WAL-USDC'],WAL,USD,False,0.00001,WAL-USD,CBE,16803.36,2026-02-10T16:54:00.016Z,,,,,,,,False,
